Date,Accident_Count,Avg_Severity,Avg_Temperature,Avg_Humidity,Avg_Visibility,Avg_Wind_Speed,Avg_Precipitation,Accident_Count_7d_MA,Accident_Count_30d_MA,Accident_Count_7d_Std,Accident_Count_Lag_1,Accident_Count_Lag_3,Accident_Count_Lag_7,Accident_Count_Lag_14,Accident_Count_Lag_30,Avg_Temperature_Lag_1,Avg_Humidity_Lag_1,Avg_Visibility_Lag_1,Avg_Temperature_Lag_7,Avg_Humidity_Lag_7,Avg_Visibility_Lag_7,Weather_Risk_Index
2022-06-22,3578,2.0475125768585802,78.80743432084964,58.2344885410844,9.488890441587479,6.892453884851872,0.005019564002235887,3282.285714285714,3191.3333333333335,720.5696159487632,3649.0,2085.0,3586.0,3530.0,4235.0,80.33790079473829,49.81721019457385,9.878117292408879,79.7813720022309,58.39347462353597,9.633262688232012,-0.6319974395101687
2022-06-23,3587,2.0532478394201283,78.72260942291608,57.75689991636465,9.573738500139392,6.884276554223586,0.001906885977139671,3245.285714285714,3172.8,692.9186374280997,3578.0,3102.0,3846.0,3941.0,4143.0,78.80743432084964,58.2344885410844,9.488890441587479,78.94565782631305,61.816172646905876,9.544981799271971,-0.7974520784355487
2022-06-24,3792,2.0561708860759493,80.09414556962025,57.17194092827004,9.559928797468354,6.8771097046413505,0.00432753164556962,3201.4285714285716,3142.0333333333333,637.3672037224133,3587.0,3649.0,4099.0,4021.0,4715.0,78.72260942291608,57.75689991636465,9.573738500139392,79.4647474993901,57.543791168577705,9.711697975115882,-0.7158893997381689
2022-06-25,2432,2.1484375,80.30386513157895,53.80345394736842,9.73828125,6.60641447368421,0.003914473684210526,3175.0,3072.9666666666667,668.7047180931023,3792.0,3578.0,2617.0,2314.0,4504.0,80.09414556962025,57.17194092827004,9.559928797468354,73.96599159342759,52.58196408100879,9.950802445548337,-0.923493335688327
2022-06-26,2080,2.141826923076923,79.49807692307692,57.23653846153846,9.714423076923078,7.644855769230769,0.004725961538461538,3174.285714285714,2976.3333333333335,670.064353696877,2432.0,3587.0,2085.0,1923.0,4979.0,80.30386513157895,53.80345394736842,9.73828125,73.49544364508394,45.85755395683453,9.938129496402878,-0.6649119405274466
2022-06-27,3287,2.0562823243078796,77.66960754487374,62.02798904776392,9.351764526924248,6.938941283845452,0.010267721326437482,3200.714285714286,2999.4333333333334,670.3863846781798,2080.0,3792.0,3102.0,3027.0,2594.0,79.49807692307692,57.23653846153846,9.714423076923078,77.37911025145068,47.56931012250161,9.925531914893616,-0.27596724116189675
2022-06-28,3325,2.04,77.58586466165414,53.00270676691729,9.83812030075188,7.026285714285715,0.0036030075187969924,3154.4285714285716,3042.633333333333,644.9803245430005,3287.0,2432.0,3649.0,3132.0,2029.0,77.66960754487374,62.02798904776392,9.351764526924248,80.33790079473829,49.81721019457385,9.878117292408879,-0.9429823392769783
2022-06-29,3517,2.04833665055445,78.43929485356838,57.478817173727606,9.709695763434745,6.683764572078476,0.00508956497014501,3145.714285714286,3084.4666666666667,638.6850330394055,3325.0,2080.0,3578.0,3586.0,2262.0,77.58586466165414,53.00270676691729,9.83812030075188,78.80743432084964,58.2344885410844,9.488890441587479,-0.7649084460287087
2022-06-30,3701,2.063226155093218,79.20183734125912,57.74412320994326,9.704539313699,7.018697649283977,0.0033288300459335314,3162.0,3051.8333333333335,653.1033608855304,3517.0,3287.0,3587.0,3846.0,4680.0,78.43929485356838,57.478817173727606,9.709695763434745,78.72260942291608,57.75689991636465,9.573738500139392,-0.7802915398243814
2022-07-01,4001,2.061234691327168,79.81554611347163,62.9312671832042,9.599600099975007,7.419645088727818,0.010114971257185704,3191.8571428571427,3008.5,690.4159201938485,3701.0,3325.0,3792.0,4099.0,5301.0,79.20183734125912,57.74412320994326,9.704539313699,80.09414556962025,57.17194092827004,9.559928797468354,-0.299145354871959
2022-07-02,2338,2.157399486740804,78.0059880239521,63.775449101796404,9.648524379811805,7.3136441402908465,0.007934131736526946,3178.4285714285716,2968.766666666667,708.3398094941871,4001.0,3517.0,2432.0,2617.0,3530.0,79.81554611347163,62.9312671832042,9.599600099975007,80.30386513157895,53.80345394736842,9.73828125,-0.3937625802314001
